corpus	text_source	tokenizer_id	order	vocab_size	train_docs	eval_docs	train_tokens	eval_tokens	eval_bytes	bits	bpb	bits_per_token	tokens_per_byte	oov_token_rate	roundtrip_ok	ngram_types
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	bpe	1	34684	16392	3705	10867200	2159192	10978926	26652723.052600242	2.4276257124422043	12.32269638942596	0.1966669599558281	2.732503640250612e-05	True	1:33967
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	bpe	3	34684	16392	3705	10867200	2159192	10978926	18978519.838610977	1.7286317294251712	8.77458327354977	0.1966669599558281	2.732503640250612e-05	True	1:33968,2:3294099,3:7119885
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	bpe	5	34684	16392	3705	10867200	2159192	10978926	18679621.08920149	1.7014069581306488	8.636389568805862	0.1966669599558281	2.732503640250612e-05	True	1:33968,2:3294099,3:7119886,4:8630315,5:9246902
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	unigram	1	34684	16392	3705	11072815	2198675	10978926	26147277.044561803	2.3815878752222033	11.872282278517696	0.2002632133598496	2.774398217108031e-05	True	1:33883
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	unigram	3	34684	16392	3705	11072815	2198675	10978926	18858644.17584928	1.7177130236463276	8.562847544860233	0.2002632133598496	2.774398217108031e-05	True	1:33884,2:2931486,3:6970364
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	unigram	5	34684	16392	3705	11072815	2198675	10978926	18535289.041041605	1.6882606769588944	8.416026771511548	0.2002632133598496	2.774398217108031e-05	True	1:33884,2:2931486,3:6970365,4:8689372,5:9385596
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	fsp	1	34684	16392	3705	10926251	2170534	10978926	26377087.983174194	2.4025198806489994	12.131641453940524	0.19770003003936815	1.7046496392132076e-05	True	1:34013
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	fsp	3	34684	16392	3705	10926251	2170534	10978926	18929223.742442496	1.7241416639881255	8.70613752326331	0.19770003003936815	1.7046496392132076e-05	True	1:34014,2:3144297,3:7013977
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	fsp	5	34684	16392	3705	10926251	2170534	10978926	18625897.47383035	1.6965136183475824	8.566628357706007	0.19770003003936815	1.7046496392132076e-05	True	1:34014,2:3144297,3:7013978,4:8605459,5:9263158
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	bpe_init_f1.15	1	34684	16392	3705	10876166	2161117	10978926	26345975.48043772	2.3996860421900754	12.170042377820309	0.19684229586755572	1.712077596909376e-05	True	1:34023
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	bpe_init_f1.15	3	34684	16392	3705	10876166	2161117	10978926	18924950.438301794	1.7237524361036585	8.742035344384801	0.19684229586755572	1.712077596909376e-05	True	1:34024,2:3177460,3:7037419
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	bpe_init_f1.15	5	34684	16392	3705	10876166	2161117	10978926	18621163.61334206	1.6960824413373459	8.601706566794897	0.19684229586755572	1.712077596909376e-05	True	1:34024,2:3177460,3:7037420,4:8595142,5:9232528
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	fsp_bpe_init_f1.15	1	34684	16392	3705	10878605	2162180	10978926	26363915.255757652	2.4013200613391192	12.172352297447764	0.19693911772426556	1.711235882303971e-05	True	1:33934
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	fsp_bpe_init_f1.15	3	34684	16392	3705	10878605	2162180	10978926	18927211.866565607	1.7239584151096026	8.738788932268152	0.19693911772426556	1.711235882303971e-05	True	1:33935,2:3179462,3:7038364
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	fsp_bpe_init_f1.15	5	34684	16392	3705	10878605	2162180	10978926	18623518.088401992	1.6962968953795656	8.598571987156285	0.19693911772426556	1.711235882303971e-05	True	1:33935,2:3179462,3:7038365,4:8595539,5:9233516
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	mingram_f1.15	1	34684	16392	3705	10812877	2147994	10978926	26408285.261529822	2.4053614407757027	12.273224675723613	0.1956470059093212	1.7225374000113596e-05	True	1:34056
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	mingram_f1.15	3	34684	16392	3705	10812877	2147994	10978926	18928828.914112832	1.7241057016062256	8.797154673638289	0.1956470059093212	1.7225374000113596e-05	True	1:34057,2:3229450,3:7057404
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	mingram_f1.15	5	34684	16392	3705	10812877	2147994	10978926	18631818.52964539	1.6970529293708139	8.659119388746005	0.1956470059093212	1.7225374000113596e-05	True	1:34057,2:3229450,3:7057405,4:8575623,5:9195812
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	convextok	1	34684	16392	3705	10934925	2171136	10978926	26595173.24417834	2.422383869258099	12.228559809281846	0.19775486236085388	2.5792948944699918e-05	True	1:33890
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	convextok	3	34684	16392	3705	10934925	2171136	10978926	18946457.582163658	1.725711383988166	8.711651832094235	0.19775486236085388	2.5792948944699918e-05	True	1:33891,2:3218526,3:7083123
fineweb_ko_5gb	parquet:hf://datasets/HuggingFaceFW/fineweb-2/data/kor_Hang/train/000_00000.parquet	convextok	5	34684	16392	3705	10934925	2171136	10978926	18641352.58419673	1.6979213252914476	8.57136341654251	0.19775486236085388	2.5792948944699918e-05	True	1:33891,2:3218526,3:7083124,4:8653904,5:9300397
